img1_path,img2_path,y_true,y_pred
698_AM_Chest_AP10.png,698_AM_Chest_AP11.png,1,1.0000
1243_AM_Chest_AP7.png,1243_AM_Chest_AP6.png,1,1.0000
1243_AM_Chest_AP7.png,1243_AM_Chest_AP8.png,1,0.0181
1243_AM_Chest_AP6.png,1243_AM_Chest_AP8.png,1,0.0182
1098_AM_Chest_AP14.png,1098_AM_Chest_AP12.png,1,0.9399
1098_AM_Chest_AP14.png,1098_AM_Chest_AP11.png,1,0.8969
1098_AM_Chest_AP14.png,1098_AM_Chest_AP13.png,1,1.0000
1098_AM_Chest_AP12.png,1098_AM_Chest_AP11.png,1,0.9168
1098_AM_Chest_AP12.png,1098_AM_Chest_AP13.png,1,0.9399
1098_AM_Chest_AP11.png,1098_AM_Chest_AP13.png,1,0.8969
1210_AM_Chest_AP6.png,1210_AM_Chest_AP5.png,1,0.9998
031_PM_Chest_AP4.png,031_PM_Chest_AP5.png,1,1.0000
031_PM_Chest_AP4.png,031_PM_Chest_AP6.png,1,1.0000
031_PM_Chest_AP5.png,031_PM_Chest_AP6.png,1,1.0000
557_AM_Chest_AP5.png,557_AM_Chest_AP6.png,1,0.3420
1219_AM_Chest_AP8.png,1219_AM_Chest_AP7.png,1,0.0209
1219_AM_Chest_AP8.png,1219_AM_Chest_AP9.png,1,0.8245
1219_AM_Chest_AP7.png,1219_AM_Chest_AP9.png,1,0.0208
877_PM_Chest_AP2.png,877_PM_Chest_AP3.png,1,1.0000
198_AM_Chest_AP4.png,198_AM_Chest_AP6.png,1,0.3518
1358_PM_Chest_AP3.png,1358_PM_Chest_AP4.png,1,0.9999
475_AM_Chest_AP15.png,475_AM_Chest_AP16.png,1,1.0000
475_AM_Chest_AP15.png,475_AM_Chest_AP12.png,1,1.0000
475_AM_Chest_AP15.png,475_AM_Chest_AP14.png,1,1.0000
475_AM_Chest_AP15.png,475_AM_Chest_AP11.png,1,1.0000
475_AM_Chest_AP16.png,475_AM_Chest_AP12.png,1,1.0000
475_AM_Chest_AP16.png,475_AM_Chest_AP14.png,1,1.0000
475_AM_Chest_AP16.png,475_AM_Chest_AP11.png,1,1.0000
475_AM_Chest_AP12.png,475_AM_Chest_AP14.png,1,1.0000
475_AM_Chest_AP12.png,475_AM_Chest_AP11.png,1,1.0000
475_AM_Chest_AP14.png,475_AM_Chest_AP11.png,1,1.0000
1183_AM_Chest_AP8.png,1183_AM_Chest_AP7.png,1,1.0000
1183_AM_Chest_AP8.png,1183_AM_Chest_AP9.png,1,1.0000
1183_AM_Chest_AP7.png,1183_AM_Chest_AP9.png,1,1.0000
1215_AM_Chest_AP3.png,1215_AM_Chest_AP5.png,1,1.0000
725_AM_Chest_AP5.png,725_AM_Chest_AP6.png,1,1.0000
1203_AM_Chest_AP3.png,1203_AM_Chest_AP4.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP28.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP23.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP24.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP27.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP26.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP25.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP23.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP24.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP27.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP26.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP28.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP24.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP27.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP26.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP23.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP27.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP26.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP24.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP27.png,1155_AM_Chest_AP26.png,1,1.0000
1155_AM_Chest_AP27.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP27.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP27.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP27.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP26.png,1155_AM_Chest_AP29.png,1,1.0000
1155_AM_Chest_AP26.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP26.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP26.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP29.png,1155_AM_Chest_AP30.png,1,1.0000
1155_AM_Chest_AP29.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP29.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP30.png,1155_AM_Chest_AP31.png,1,1.0000
1155_AM_Chest_AP30.png,1155_AM_Chest_AP22.png,1,1.0000
1155_AM_Chest_AP31.png,1155_AM_Chest_AP22.png,1,1.0000
1070_AM_Chest_AP12.png,1070_AM_Chest_AP10.png,1,1.0000
1070_AM_Chest_AP12.png,1070_AM_Chest_AP11.png,1,1.0000
1070_AM_Chest_AP12.png,1070_AM_Chest_AP13.png,1,1.0000
1070_AM_Chest_AP10.png,1070_AM_Chest_AP11.png,1,1.0000
1070_AM_Chest_AP10.png,1070_AM_Chest_AP13.png,1,1.0000
1070_AM_Chest_AP11.png,1070_AM_Chest_AP13.png,1,1.0000
1138_AM_Chest_AP8.png,1138_AM_Chest_AP9.png,1,1.0000
1138_AM_Chest_AP8.png,1138_AM_Chest_AP10.png,1,0.9999
1138_AM_Chest_AP9.png,1138_AM_Chest_AP10.png,1,0.9999
445_AM_Chest_AP6.png,445_AM_Chest_AP7.png,1,0.0901
445_AM_Chest_AP6.png,445_AM_Chest_AP8.png,1,0.9373
445_AM_Chest_AP7.png,445_AM_Chest_AP8.png,1,0.1272
960_AM_Chest_AP9.png,960_AM_Chest_AP5.png,1,1.0000
960_AM_Chest_AP9.png,960_AM_Chest_AP8.png,1,1.0000
960_AM_Chest_AP5.png,960_AM_Chest_AP8.png,1,1.0000
555_AM_Chest_AP14.png,555_AM_Chest_AP18.png,1,1.0000
555_AM_Chest_AP14.png,555_AM_Chest_AP13.png,1,1.0000
555_AM_Chest_AP14.png,555_AM_Chest_AP15.png,1,1.0000
555_AM_Chest_AP14.png,555_AM_Chest_AP17.png,1,1.0000
555_AM_Chest_AP14.png,555_AM_Chest_AP16.png,1,1.0000
555_AM_Chest_AP18.png,555_AM_Chest_AP13.png,1,1.0000
555_AM_Chest_AP18.png,555_AM_Chest_AP15.png,1,1.0000
555_AM_Chest_AP18.png,555_AM_Chest_AP17.png,1,1.0000
555_AM_Chest_AP18.png,555_AM_Chest_AP16.png,1,1.0000
555_AM_Chest_AP13.png,555_AM_Chest_AP15.png,1,1.0000
555_AM_Chest_AP13.png,555_AM_Chest_AP17.png,1,1.0000
555_AM_Chest_AP13.png,555_AM_Chest_AP16.png,1,1.0000
555_AM_Chest_AP15.png,555_AM_Chest_AP17.png,1,1.0000
555_AM_Chest_AP15.png,555_AM_Chest_AP16.png,1,1.0000
555_AM_Chest_AP17.png,555_AM_Chest_AP16.png,1,1.0000
1048_AM_Chest_AP4.png,1048_AM_Chest_AP3.png,1,1.0000
864_AM_Chest_AP6.png,864_AM_Chest_AP7.png,1,1.0000
864_AM_Chest_AP6.png,864_AM_Chest_AP8.png,1,1.0000
864_AM_Chest_AP7.png,864_AM_Chest_AP8.png,1,1.0000
955_AM_Chest_AP5.png,955_AM_Chest_AP8.png,1,0.9979
1018_AM_Chest_AP6.png,1018_AM_Chest_AP8.png,1,1.0000
1018_AM_Chest_AP6.png,1018_AM_Chest_AP7.png,1,0.3451
1018_AM_Chest_AP8.png,1018_AM_Chest_AP7.png,1,0.3447
214_AM_Chest_AP4.png,214_AM_Chest_AP5.png,1,0.9779
1081_AM_Chest_AP6.png,1081_AM_Chest_AP8.png,1,0.0005
1081_AM_Chest_AP6.png,1081_AM_Chest_AP5.png,1,0.0062
1081_AM_Chest_AP8.png,1081_AM_Chest_AP5.png,1,0.0250
513_AM_Chest_AP9.png,513_AM_Chest_AP11.png,1,1.0000
513_AM_Chest_AP9.png,513_AM_Chest_AP8.png,1,1.0000
513_AM_Chest_AP9.png,513_AM_Chest_AP10.png,1,1.0000
513_AM_Chest_AP11.png,513_AM_Chest_AP8.png,1,1.0000
513_AM_Chest_AP11.png,513_AM_Chest_AP10.png,1,1.0000
513_AM_Chest_AP8.png,513_AM_Chest_AP10.png,1,1.0000
1209_AM_Chest_AP12.png,1209_AM_Chest_AP13.png,1,0.9695
1209_AM_Chest_AP12.png,1209_AM_Chest_AP15.png,1,1.0000
1209_AM_Chest_AP12.png,1209_AM_Chest_AP16.png,1,0.5339
1209_AM_Chest_AP12.png,1209_AM_Chest_AP14.png,1,1.0000
1209_AM_Chest_AP13.png,1209_AM_Chest_AP15.png,1,0.9695
1209_AM_Chest_AP13.png,1209_AM_Chest_AP16.png,1,0.5177
1209_AM_Chest_AP13.png,1209_AM_Chest_AP14.png,1,0.9695
1209_AM_Chest_AP15.png,1209_AM_Chest_AP16.png,1,0.5339
1209_AM_Chest_AP15.png,1209_AM_Chest_AP14.png,1,1.0000
1209_AM_Chest_AP16.png,1209_AM_Chest_AP14.png,1,0.5339
1186_AM_Chest_AP5.png,1186_AM_Chest_AP6.png,1,1.0000
1186_AM_Chest_AP5.png,1186_AM_Chest_AP7.png,1,1.0000
1186_AM_Chest_AP6.png,1186_AM_Chest_AP7.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP23.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP20.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP17.png,1,0.9997
928_AM_Chest_AP19.png,928_AM_Chest_AP22.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP25.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP24.png,1,1.0000
928_AM_Chest_AP19.png,928_AM_Chest_AP21.png,1,1.0000
928_AM_Chest_AP23.png,928_AM_Chest_AP20.png,1,1.0000
928_AM_Chest_AP23.png,928_AM_Chest_AP17.png,1,0.9997
928_AM_Chest_AP23.png,928_AM_Chest_AP22.png,1,1.0000
928_AM_Chest_AP23.png,928_AM_Chest_AP25.png,1,1.0000
928_AM_Chest_AP23.png,928_AM_Chest_AP24.png,1,1.0000
928_AM_Chest_AP23.png,928_AM_Chest_AP21.png,1,1.0000
928_AM_Chest_AP20.png,928_AM_Chest_AP17.png,1,0.9997
928_AM_Chest_AP20.png,928_AM_Chest_AP22.png,1,1.0000
928_AM_Chest_AP20.png,928_AM_Chest_AP25.png,1,1.0000
928_AM_Chest_AP20.png,928_AM_Chest_AP24.png,1,1.0000
928_AM_Chest_AP20.png,928_AM_Chest_AP21.png,1,1.0000
928_AM_Chest_AP17.png,928_AM_Chest_AP22.png,1,0.9997
928_AM_Chest_AP17.png,928_AM_Chest_AP25.png,1,0.9997
928_AM_Chest_AP17.png,928_AM_Chest_AP24.png,1,0.9997
928_AM_Chest_AP17.png,928_AM_Chest_AP21.png,1,0.9997
928_AM_Chest_AP22.png,928_AM_Chest_AP25.png,1,1.0000
928_AM_Chest_AP22.png,928_AM_Chest_AP24.png,1,1.0000
928_AM_Chest_AP22.png,928_AM_Chest_AP21.png,1,1.0000
928_AM_Chest_AP25.png,928_AM_Chest_AP24.png,1,1.0000
928_AM_Chest_AP25.png,928_AM_Chest_AP21.png,1,1.0000
928_AM_Chest_AP24.png,928_AM_Chest_AP21.png,1,1.0000
1030_AM_Chest_AP7.png,1030_AM_Chest_AP6.png,1,1.0000
1030_AM_Chest_AP7.png,1030_AM_Chest_AP8.png,1,1.0000
1030_AM_Chest_AP6.png,1030_AM_Chest_AP8.png,1,1.0000
1142_AM_Chest_AP6.png,1142_AM_Chest_AP7.png,1,0.2970
1142_AM_Chest_AP6.png,1142_AM_Chest_AP8.png,1,0.1928
1142_AM_Chest_AP7.png,1142_AM_Chest_AP8.png,1,0.0896
1281_AM_Chest_AP7.png,1281_AM_Chest_AP8.png,1,0.9874
1281_AM_Chest_AP7.png,1281_AM_Chest_AP9.png,1,0.9771
1281_AM_Chest_AP8.png,1281_AM_Chest_AP9.png,1,0.9893
1103_AM_Chest_AP7.png,1103_AM_Chest_AP6.png,1,0.8211
1103_AM_Chest_AP7.png,1103_AM_Chest_AP8.png,1,1.0000
1103_AM_Chest_AP6.png,1103_AM_Chest_AP8.png,1,0.8211
940_AM_Chest_AP9.png,940_AM_Chest_AP10.png,1,1.0000
940_AM_Chest_AP9.png,940_AM_Chest_AP8.png,1,0.9994
940_AM_Chest_AP10.png,940_AM_Chest_AP8.png,1,0.9994
390_AM_Chest_AP23.png,390_AM_Chest_AP25.png,1,1.0000
390_AM_Chest_AP23.png,390_AM_Chest_AP26.png,1,1.0000
390_AM_Chest_AP23.png,390_AM_Chest_AP27.png,1,0.9998
390_AM_Chest_AP23.png,390_AM_Chest_AP21.png,1,0.9957
390_AM_Chest_AP23.png,390_AM_Chest_AP22.png,1,1.0000
390_AM_Chest_AP23.png,390_AM_Chest_AP28.png,1,1.0000
390_AM_Chest_AP23.png,390_AM_Chest_AP29.png,1,1.0000
390_AM_Chest_AP23.png,390_AM_Chest_AP24.png,1,1.0000
390_AM_Chest_AP25.png,390_AM_Chest_AP26.png,1,1.0000
390_AM_Chest_AP25.png,390_AM_Chest_AP27.png,1,0.9998
390_AM_Chest_AP25.png,390_AM_Chest_AP21.png,1,0.9957
390_AM_Chest_AP25.png,390_AM_Chest_AP22.png,1,1.0000
390_AM_Chest_AP25.png,390_AM_Chest_AP28.png,1,1.0000
390_AM_Chest_AP25.png,390_AM_Chest_AP29.png,1,1.0000
390_AM_Chest_AP25.png,390_AM_Chest_AP24.png,1,1.0000
390_AM_Chest_AP26.png,390_AM_Chest_AP27.png,1,0.9998
390_AM_Chest_AP26.png,390_AM_Chest_AP21.png,1,0.9957
390_AM_Chest_AP26.png,390_AM_Chest_AP22.png,1,1.0000
390_AM_Chest_AP26.png,390_AM_Chest_AP28.png,1,1.0000
390_AM_Chest_AP26.png,390_AM_Chest_AP29.png,1,1.0000
390_AM_Chest_AP26.png,390_AM_Chest_AP24.png,1,1.0000
390_AM_Chest_AP27.png,390_AM_Chest_AP21.png,1,0.9955
390_AM_Chest_AP27.png,390_AM_Chest_AP22.png,1,0.9998
390_AM_Chest_AP27.png,390_AM_Chest_AP28.png,1,0.9998
390_AM_Chest_AP27.png,390_AM_Chest_AP29.png,1,0.9998
390_AM_Chest_AP27.png,390_AM_Chest_AP24.png,1,0.9998
390_AM_Chest_AP21.png,390_AM_Chest_AP22.png,1,0.9957
390_AM_Chest_AP21.png,390_AM_Chest_AP28.png,1,0.9957
390_AM_Chest_AP21.png,390_AM_Chest_AP29.png,1,0.9956
390_AM_Chest_AP21.png,390_AM_Chest_AP24.png,1,0.9957
390_AM_Chest_AP22.png,390_AM_Chest_AP28.png,1,1.0000
390_AM_Chest_AP22.png,390_AM_Chest_AP29.png,1,1.0000
390_AM_Chest_AP22.png,390_AM_Chest_AP24.png,1,1.0000
390_AM_Chest_AP28.png,390_AM_Chest_AP29.png,1,1.0000
390_AM_Chest_AP28.png,390_AM_Chest_AP24.png,1,1.0000
390_AM_Chest_AP29.png,390_AM_Chest_AP24.png,1,1.0000
351_AM_Chest_AP10.png,351_AM_Chest_AP11.png,1,1.0000
351_AM_Chest_AP10.png,351_AM_Chest_AP9.png,1,0.9999
351_AM_Chest_AP11.png,351_AM_Chest_AP9.png,1,0.9999
1012_AM_Chest_AP8.png,1012_AM_Chest_AP6.png,1,0.9999
1012_AM_Chest_AP8.png,1012_AM_Chest_AP7.png,1,0.9889
1012_AM_Chest_AP6.png,1012_AM_Chest_AP7.png,1,0.9873
1303_AM_Chest_AP7.png,1303_AM_Chest_AP8.png,1,1.0000
1224_AM_Chest_AP8.png,1224_AM_Chest_AP7.png,1,0.0000
1224_AM_Chest_AP8.png,1224_AM_Chest_AP6.png,1,0.2209
1224_AM_Chest_AP7.png,1224_AM_Chest_AP6.png,1,0.0000
728_AM_Chest_AP7.png,728_AM_Chest_AP6.png,1,1.0000
728_AM_Chest_AP7.png,728_AM_Chest_AP8.png,1,1.0000
728_AM_Chest_AP6.png,728_AM_Chest_AP8.png,1,1.0000
1117_AM_Chest_AP6.png,1117_AM_Chest_AP5.png,1,0.0000
917_AM_Chest_AP4.png,917_AM_Chest_AP5.png,1,0.0385
452_AM_Chest_AP5.png,452_AM_Chest_AP6.png,1,0.0032
914_AM_Chest_AP9.png,914_AM_Chest_AP7.png,1,1.0000
914_AM_Chest_AP9.png,914_AM_Chest_AP8.png,1,1.0000
914_AM_Chest_AP7.png,914_AM_Chest_AP8.png,1,1.0000
1107_AM_Chest_AP8.png,1107_AM_Chest_AP10.png,1,1.0000
1107_AM_Chest_AP8.png,1107_AM_Chest_AP9.png,1,1.0000
1107_AM_Chest_AP10.png,1107_AM_Chest_AP9.png,1,1.0000
1028_AM_Chest_AP15.png,1028_AM_Chest_AP16.png,1,1.0000
1028_AM_Chest_AP15.png,1028_AM_Chest_AP17.png,1,1.0000
1028_AM_Chest_AP15.png,1028_AM_Chest_AP19.png,1,1.0000
1028_AM_Chest_AP15.png,1028_AM_Chest_AP21.png,1,1.0000
1028_AM_Chest_AP15.png,1028_AM_Chest_AP18.png,1,0.0627
1028_AM_Chest_AP15.png,1028_AM_Chest_AP20.png,1,1.0000
1028_AM_Chest_AP16.png,1028_AM_Chest_AP17.png,1,1.0000
1028_AM_Chest_AP16.png,1028_AM_Chest_AP19.png,1,1.0000
1028_AM_Chest_AP16.png,1028_AM_Chest_AP21.png,1,1.0000
1028_AM_Chest_AP16.png,1028_AM_Chest_AP18.png,1,0.0627
1028_AM_Chest_AP16.png,1028_AM_Chest_AP20.png,1,1.0000
1028_AM_Chest_AP17.png,1028_AM_Chest_AP19.png,1,1.0000
1028_AM_Chest_AP17.png,1028_AM_Chest_AP21.png,1,1.0000
1028_AM_Chest_AP17.png,1028_AM_Chest_AP18.png,1,0.0627
1028_AM_Chest_AP17.png,1028_AM_Chest_AP20.png,1,1.0000
1028_AM_Chest_AP19.png,1028_AM_Chest_AP21.png,1,1.0000
1028_AM_Chest_AP19.png,1028_AM_Chest_AP18.png,1,0.0627
1028_AM_Chest_AP19.png,1028_AM_Chest_AP20.png,1,1.0000
1028_AM_Chest_AP21.png,1028_AM_Chest_AP18.png,1,0.0627
1028_AM_Chest_AP21.png,1028_AM_Chest_AP20.png,1,1.0000
1028_AM_Chest_AP18.png,1028_AM_Chest_AP20.png,1,0.0627
895_AM_Chest_AP6.png,895_AM_Chest_AP5.png,1,0.9907
548_AM_Chest_AP3.png,548_AM_Chest_AP4.png,1,0.9970
1051_AM_Chest_AP6.png,1051_AM_Chest_AP5.png,1,0.9970
1067_AM_Chest_AP7.png,1067_AM_Chest_AP5.png,1,0.9958
1200_AM_Chest_AP7.png,1200_AM_Chest_AP9.png,1,1.0000
1200_AM_Chest_AP7.png,1200_AM_Chest_AP8.png,1,1.0000
1200_AM_Chest_AP9.png,1200_AM_Chest_AP8.png,1,1.0000
1312_AM_Chest_AP4.png,1312_AM_Chest_AP5.png,1,0.1451
1262_AM_Chest_AP12.png,1262_AM_Chest_AP9.png,1,1.0000
1262_AM_Chest_AP12.png,1262_AM_Chest_AP11.png,1,0.9992
1262_AM_Chest_AP12.png,1262_AM_Chest_AP10.png,1,1.0000
1262_AM_Chest_AP9.png,1262_AM_Chest_AP11.png,1,0.9992
1262_AM_Chest_AP9.png,1262_AM_Chest_AP10.png,1,1.0000
1262_AM_Chest_AP11.png,1262_AM_Chest_AP10.png,1,0.9992
1014_AM_Chest_AP10.png,1014_AM_Chest_AP11.png,1,1.0000
1014_AM_Chest_AP10.png,1014_AM_Chest_AP13.png,1,1.0000
1014_AM_Chest_AP10.png,1014_AM_Chest_AP12.png,1,1.0000
1014_AM_Chest_AP11.png,1014_AM_Chest_AP13.png,1,1.0000
1014_AM_Chest_AP11.png,1014_AM_Chest_AP12.png,1,1.0000
1014_AM_Chest_AP13.png,1014_AM_Chest_AP12.png,1,1.0000
1362_AM_Chest_AP9.png,1362_AM_Chest_AP8.png,1,0.9992
1362_AM_Chest_AP9.png,1362_PM_Chest_AP1.png,1,0.0015
1362_AM_Chest_AP8.png,1362_PM_Chest_AP1.png,1,0.0015
1211_AM_Chest_AP8.png,1211_AM_Chest_AP10.png,1,0.9990
1211_AM_Chest_AP8.png,1211_AM_Chest_AP9.png,1,0.9990
1211_AM_Chest_AP8.png,1211_AM_Chest_AP11.png,1,0.9990
1211_AM_Chest_AP10.png,1211_AM_Chest_AP9.png,1,1.0000
1211_AM_Chest_AP10.png,1211_AM_Chest_AP11.png,1,1.0000
1211_AM_Chest_AP9.png,1211_AM_Chest_AP11.png,1,1.0000
1021_AM_Chest_AP19.png,1021_AM_Chest_AP15.png,1,1.0000
1021_AM_Chest_AP19.png,1021_AM_Chest_AP17.png,1,1.0000
1021_AM_Chest_AP19.png,1021_AM_Chest_AP18.png,1,1.0000
1021_AM_Chest_AP19.png,1021_AM_Chest_AP20.png,1,1.0000
1021_AM_Chest_AP19.png,1021_AM_Chest_AP16.png,1,1.0000
1021_AM_Chest_AP15.png,1021_AM_Chest_AP17.png,1,1.0000
1021_AM_Chest_AP15.png,1021_AM_Chest_AP18.png,1,1.0000
1021_AM_Chest_AP15.png,1021_AM_Chest_AP20.png,1,1.0000
1021_AM_Chest_AP15.png,1021_AM_Chest_AP16.png,1,1.0000
1021_AM_Chest_AP17.png,1021_AM_Chest_AP18.png,1,1.0000
1021_AM_Chest_AP17.png,1021_AM_Chest_AP20.png,1,1.0000
1021_AM_Chest_AP17.png,1021_AM_Chest_AP16.png,1,1.0000
1021_AM_Chest_AP18.png,1021_AM_Chest_AP20.png,1,1.0000
1021_AM_Chest_AP18.png,1021_AM_Chest_AP16.png,1,1.0000
1021_AM_Chest_AP20.png,1021_AM_Chest_AP16.png,1,1.0000
1027_AM_Chest_AP3.png,1027_AM_Chest_AP4.png,1,0.0001
1274_AM_Chest_AP8.png,1274_AM_Chest_AP6.png,1,1.0000
1274_AM_Chest_AP8.png,1274_AM_Chest_AP7.png,1,1.0000
1274_AM_Chest_AP6.png,1274_AM_Chest_AP7.png,1,1.0000
322_AM_Chest_AP4.png,322_AM_Chest_AP5.png,1,1.0000
1267_AM_Chest_AP8.png,1267_AM_Chest_AP9.png,1,0.3808
1242_AM_Chest_AP5.png,1242_AM_Chest_AP6.png,1,1.0000
244_AM_Chest_AP16.png,244_AM_Chest_AP21.png,1,0.9999
244_AM_Chest_AP16.png,244_AM_Chest_AP20.png,1,0.9999
244_AM_Chest_AP16.png,244_AM_Chest_AP19.png,1,0.9998
244_AM_Chest_AP16.png,244_AM_Chest_AP22.png,1,0.9998
244_AM_Chest_AP16.png,244_AM_Chest_AP17.png,1,0.9999
244_AM_Chest_AP16.png,244_AM_Chest_AP23.png,1,0.9999
244_AM_Chest_AP21.png,244_AM_Chest_AP20.png,1,1.0000
244_AM_Chest_AP21.png,244_AM_Chest_AP19.png,1,0.9999
244_AM_Chest_AP21.png,244_AM_Chest_AP22.png,1,0.9999
244_AM_Chest_AP21.png,244_AM_Chest_AP17.png,1,1.0000
244_AM_Chest_AP21.png,244_AM_Chest_AP23.png,1,1.0000
244_AM_Chest_AP20.png,244_AM_Chest_AP19.png,1,0.9999
244_AM_Chest_AP20.png,244_AM_Chest_AP22.png,1,0.9999
244_AM_Chest_AP20.png,244_AM_Chest_AP17.png,1,1.0000
244_AM_Chest_AP20.png,244_AM_Chest_AP23.png,1,1.0000
244_AM_Chest_AP19.png,244_AM_Chest_AP22.png,1,0.9998
244_AM_Chest_AP19.png,244_AM_Chest_AP17.png,1,0.9999
244_AM_Chest_AP19.png,244_AM_Chest_AP23.png,1,0.9999
244_AM_Chest_AP22.png,244_AM_Chest_AP17.png,1,0.9999
244_AM_Chest_AP22.png,244_AM_Chest_AP23.png,1,0.9999
244_AM_Chest_AP17.png,244_AM_Chest_AP23.png,1,1.0000
740_AM_Chest_AP6.png,740_AM_Chest_AP5.png,1,0.3669
826_AM_Chest_AP5.png,826_AM_Chest_AP4.png,1,0.9999
227_AM_Chest_AP5.png,227_AM_Chest_AP4.png,1,1.0000
1095_AM_Chest_AP6.png,1095_AM_Chest_AP8.png,1,0.9509
1095_AM_Chest_AP6.png,1095_AM_Chest_AP5.png,1,0.9976
1095_AM_Chest_AP8.png,1095_AM_Chest_AP5.png,1,0.9531
1011_AM_Chest_AP7.png,1011_AM_Chest_AP6.png,1,1.0000
1011_AM_Chest_AP7.png,1011_AM_Chest_AP5.png,1,0.9999
1011_AM_Chest_AP6.png,1011_AM_Chest_AP5.png,1,0.9999
515_AM_Chest_AP8.png,515_AM_Chest_AP10.png,1,1.0000
515_AM_Chest_AP8.png,515_AM_Chest_AP9.png,1,1.0000
515_AM_Chest_AP10.png,515_AM_Chest_AP9.png,1,1.0000
1353_PM_Chest_AP2.png,1353_PM_Chest_AP3.png,1,1.0000
1094_AM_Chest_AP12.png,1094_AM_Chest_AP10.png,1,0.5061
1094_AM_Chest_AP12.png,1094_AM_Chest_AP11.png,1,1.0000
1094_AM_Chest_AP12.png,1094_AM_Chest_AP13.png,1,1.0000
1094_AM_Chest_AP10.png,1094_AM_Chest_AP11.png,1,0.5062
1094_AM_Chest_AP10.png,1094_AM_Chest_AP13.png,1,0.5061
1094_AM_Chest_AP11.png,1094_AM_Chest_AP13.png,1,1.0000
386_AM_Chest_AP10.png,386_AM_Chest_AP13.png,1,1.0000
386_AM_Chest_AP10.png,386_AM_Chest_AP11.png,1,1.0000
386_AM_Chest_AP10.png,386_AM_Chest_AP12.png,1,0.9999
386_AM_Chest_AP13.png,386_AM_Chest_AP11.png,1,1.0000
386_AM_Chest_AP13.png,386_AM_Chest_AP12.png,1,0.9999
386_AM_Chest_AP11.png,386_AM_Chest_AP12.png,1,0.9999
1100_AM_Chest_AP9.png,1100_AM_Chest_AP10.png,1,1.0000
1100_AM_Chest_AP9.png,1100_AM_Chest_AP8.png,1,1.0000
1100_AM_Chest_AP10.png,1100_AM_Chest_AP8.png,1,1.0000
1238_AM_Chest_AP9.png,1238_AM_Chest_AP11.png,1,0.9918
